domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	12874968	19	mn	secondary	observation	outcomes	none	none	18	-1	support	In DCIS, significant correlation was shown between large nuclear size and comedonecrosis, both of which showed also strong association to DNA aneuploidy, high proliferation activity, low steroid receptor content, and overexpression of c-erbB-2 and p53--factors that may indicate an aggressive behavior.	The results were correlated to the histopathological and DNA ploidy findings.
BIO	12874968	20	mn	secondary	observation	outcomes	none	none	19	-1	elaboration	Small nuclear CIS, whether LCIS or DCIS, on the contrary, were DNA diploid with low proliferation, and no cases showed overexpression of c-erbB-2 and p53.	In DCIS, significant correlation was shown between large nuclear size and comedonecrosis, both of which showed also strong association to DNA aneuploidy, high proliferation activity, low steroid receptor content, and overexpression of c-erbB-2 and p53--factors that may indicate an aggressive behavior.
BIO	12874968	21	mn	secondary	observation	outcomes	none	none	19	-2	support	In IC, comparison of the DCIS and the invasive component showed similar patterns.	In DCIS, significant correlation was shown between large nuclear size and comedonecrosis, both of which showed also strong association to DNA aneuploidy, high proliferation activity, low steroid receptor content, and overexpression of c-erbB-2 and p53--factors that may indicate an aggressive behavior.
BIO	12874968	22	mn	secondary	result	outcomes	none	none	15	-7	support	No significant differences, in neither morphology, immunohistochemistry, nor DNA ploidy, were shown between DCIS without and with invasion.	Therefore, FCM DNA analysis was performed on a series of ICs with predominance of DCIS.
BIO	12874968	23	mn	secondary	conclusion	outcomes	none	none	15	-8	support	These findings may indicate that none of the parameters in question may on its own be essential for the decisive event of invasive growth.	Therefore, FCM DNA analysis was performed on a series of ICs with predominance of DCIS.
BIO	14644478	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	The spatial memory impairment and expression of apoptotic cells in hippocampal CA1 cells were investigated in rats using single and repeated ischemia models.	The neuroprotective and memory-improving effect of YM-90K, an alpha-amino-3-hydroxy-5-methyl-isoxazole-4-propionate (AMPA) receptor antagonist, was compared to MK-801, an N-methyl-D-aspartate (NMDA) receptor antagonist.
BIO	14644478	2	mn	main	proposal	proposal	none	none	0	0	none	The neuroprotective and memory-improving effect of YM-90K, an alpha-amino-3-hydroxy-5-methyl-isoxazole-4-propionate (AMPA) receptor antagonist, was compared to MK-801, an N-methyl-D-aspartate (NMDA) receptor antagonist.	
BIO	14644478	3	mn	secondary	result	outcomes	none	none	2	-1	support	Twice-repeated ischemia, but not single ischemia, impaired the spatial memory and increased expression of apoptotic cells.	The neuroprotective and memory-improving effect of YM-90K, an alpha-amino-3-hydroxy-5-methyl-isoxazole-4-propionate (AMPA) receptor antagonist, was compared to MK-801, an N-methyl-D-aspartate (NMDA) receptor antagonist.
BIO	14644478	4	mn	secondary	observation	outcomes	none	none	3	-1	support	YM-90K, given before and 6 h after the second reperfusion, significantly improved the memory and reduced the apoptotic cells 7 days after the second reperfusion in repeated ischemia.	Twice-repeated ischemia, but not single ischemia, impaired the spatial memory and increased expression of apoptotic cells.
BIO	14644478	5	mn	secondary	observation	outcomes	none	none	3	-2	support	MK-801 neither improved the spatial memory nor reduced apoptotic cells.	Twice-repeated ischemia, but not single ischemia, impaired the spatial memory and increased expression of apoptotic cells.
BIO	14644478	6	mn	secondary	conclusion	outcomes	none	none	2	-4	support	The present study showed that delayed expression of apoptotic cells is mediated by mechanisms involving AMPA receptors, but not by NMDA receptor, during the late phase after reperfusion.	The neuroprotective and memory-improving effect of YM-90K, an alpha-amino-3-hydroxy-5-methyl-isoxazole-4-propionate (AMPA) receptor antagonist, was compared to MK-801, an N-methyl-D-aspartate (NMDA) receptor antagonist.
BIO	14644478	7	mn	secondary	conclusion	outcomes	none	none	2	-5	support	YM-90K could provide neuroprotective activity and improve the spatial memory impaired by repeated ischemia.	The neuroprotective and memory-improving effect of YM-90K, an alpha-amino-3-hydroxy-5-methyl-isoxazole-4-propionate (AMPA) receptor antagonist, was compared to MK-801, an N-methyl-D-aspartate (NMDA) receptor antagonist.
BIO	14693746	1	mn	secondary	motivation_problem	motivation	none	none	2	1	support	The biological mechanisms involved in the progression of ductal carcinoma in situ (DCIS) to invasive breast cancer are not fully understood.	We previously have shown that the putative oncogene Aurora-A/STK15/BTAK, encoding a centrosome-associated kinase that regulates centrosomes and chromosome segregation, is amplified in human breast cancer.
BIO	14693746	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	We previously have shown that the putative oncogene Aurora-A/STK15/BTAK, encoding a centrosome-associated kinase that regulates centrosomes and chromosome segregation, is amplified in human breast cancer.	In this study, 37 archival breast tissue specimens of histologically confirmed DCIS lesions with adjacent invasive carcinoma and morphologically nonmalignant mammary ducts were analyzed immunohistochemically for expression of STK15.
BIO	14693746	3	mn	main	proposal	proposal	none	none	0	0	none	In this study, 37 archival breast tissue specimens of histologically confirmed DCIS lesions with adjacent invasive carcinoma and morphologically nonmalignant mammary ducts were analyzed immunohistochemically for expression of STK15.	
BIO	14693746	4	mn	secondary	observation	outcomes	none	none	6	2	support	Statistically significant differences in overexpression of STK15 was found between invasive cancer and either nonmalignant mammary ducts (P  less than  0.0001) or DCIS lesions (P  less than  0.0005).	Our data demonstrate that STK15 overexpression correlates with centrosome anomaly and aneuploidy in DCIS, and loss of STK15 overexpression is associated with progression of in situ to ductal invasive breast carcinoma.
BIO	14693746	5	mn	secondary	observation	outcomes	none	none	6	1	support	Abnormalities in centrosome size and number was detected in the samples analyzed and 56% (14 of 25) of the cases also showed aneuploidy reflected in  greater than 2 signals of chromosome 3 and 17.	Our data demonstrate that STK15 overexpression correlates with centrosome anomaly and aneuploidy in DCIS, and loss of STK15 overexpression is associated with progression of in situ to ductal invasive breast carcinoma.
BIO	14693746	6	mn	secondary	result	outcomes	none	none	3	-3	support	Our data demonstrate that STK15 overexpression correlates with centrosome anomaly and aneuploidy in DCIS, and loss of STK15 overexpression is associated with progression of in situ to ductal invasive breast carcinoma.	In this study, 37 archival breast tissue specimens of histologically confirmed DCIS lesions with adjacent invasive carcinoma and morphologically nonmalignant mammary ducts were analyzed immunohistochemically for expression of STK15.
BIO	14750659	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	The brain displays an age-dependent sensitivity to ischemic insults.	However, the consequences of oxygen deprivation per se in the developing brain remain unclear, and the role of glutamate excitotoxicity via N-methyl-D-aspartate (NMDA) receptors is controversial.
BIO	14750659	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	However, the consequences of oxygen deprivation per se in the developing brain remain unclear, and the role of glutamate excitotoxicity via N-methyl-D-aspartate (NMDA) receptors is controversial.	To gain a better understanding of the mechanisms involved in the cerebral response to severe hypoxia, cell damage was temporally monitored in the CA1 hippocampus of rat pups transiently exposed to in vivo hypoxia (100% N2) at either 24 h or 7 days of age.
BIO	14750659	3	mn	main	proposal	proposal	none	none	4	1	elaboration	To gain a better understanding of the mechanisms involved in the cerebral response to severe hypoxia, cell damage was temporally monitored in the CA1 hippocampus of rat pups transiently exposed to in vivo hypoxia (100% N2) at either 24 h or 7 days of age.	Also, the influence of a pre-treatment with the NMDA receptor antagonist MK-801 (5 mg/kg, i.p.) was examined.
BIO	14750659	4	mn	secondary	proposal_implementation	proposal	none	none	0	0	none	Also, the influence of a pre-treatment with the NMDA receptor antagonist MK-801 (5 mg/kg, i.p.) was examined.	
BIO	14987950	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	We have reported that Sho-saiko-to (TJ-9) prevents liver fibrosis in vivo.	To gain further insights into the effect of TJ-9, the matrix metalloproteinases (MMPs)/tissue inhibitors of metalloproteinases (TIMPs) balance was examined.
