domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1022	2	pa	secondary	proposal	proposal	none	none	1	-1	elaboration	Our model evaluates if a source span should be covered by translation rules during decoding , which is integrated into the translation system as soft constraints .	We propose a simple and effective approach to learn translation spans for the hierarchical phrase-based translation model .
CL	D14-1022	3	pa	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Compared to syntactic constraints , our model is directly acquired from an aligned parallel corpus and does not require parsers .	Our model evaluates if a source span should be covered by translation rules during decoding , which is integrated into the translation system as soft constraints .
CL	D14-1022	4	pa	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	Rich source side contextual features and advanced machine learning methods were utilized for this learning task .	Compared to syntactic constraints , our model is directly acquired from an aligned parallel corpus and does not require parsers .
CL	D14-1022	5	pa	secondary	result_means	outcomes	none	none	1	-4	support	The proposed approach was evaluated on NTCIR-9 Chinese-English and Japanese-English translation tasks and showed significant improvement over the baseline system .	We propose a simple and effective approach to learn translation spans for the hierarchical phrase-based translation model .
CL	D14-1023	1	pa	secondary	motivation_background	motivation	none	none	2	1	info-required	Since larger n-gram Language Model ( LM ) usually performs better in Statistical Machine Translation ( SMT ) , how to construct efficient large LM is an important topic in SMT .	However , most of the existing LM growing methods need an extra monolingual corpus , where additional LM adaption technology is necessary .
CL	D14-1023	2	pa	secondary	motivation_problem	motivation	none	none	3	1	support	However , most of the existing LM growing methods need an extra monolingual corpus , where additional LM adaption technology is necessary .	In this paper , we propose a novel neural network based bilingual LM growing method , only using the bilingual parallel corpus in SMT .
CL	D14-1023	3	pa	main	proposal	proposal	none	none	0	0	none	In this paper , we propose a novel neural network based bilingual LM growing method , only using the bilingual parallel corpus in SMT .	
CL	D14-1023	4	pa	secondary	result	outcomes	none	none	3	-1	support	The results show that our method can improve both the perplexity score for LM evaluation and BLEU score for SMT , and significantly outperforms the existing LM growing methods without extra corpus .	In this paper , we propose a novel neural network based bilingual LM growing method , only using the bilingual parallel corpus in SMT .
CL	D14-1024	1	pa	main	proposal	proposal	none	none	0	0	none	This article describes a linguistically informed method for integrating phrasal verbs into statistical machine translation ( SMT ) systems .	
CL	D14-1024	2	pa	secondary	result_means	outcomes	none	none	3	1	support	In a case study involving English to Bulgarian SMT , we show that our method does not only improve translation quality but also outperforms similar methods previously applied to the same task .	We attribute this to the fact that , in contrast to previous work on the subject , we employ detailed linguistic information .
CL	D14-1024	3	pa	secondary	conclusion	outcomes	none	none	1	-2	support	We attribute this to the fact that , in contrast to previous work on the subject , we employ detailed linguistic information .	This article describes a linguistically informed method for integrating phrasal verbs into statistical machine translation ( SMT ) systems .
CL	D14-1024	4	pa	secondary	result	outcomes	none	none	2	-2	elaboration	We found out that features which describe phrasal verbs as idiomatic or compositional contribute most to the better translation quality achieved by our method .	In a case study involving English to Bulgarian SMT , we show that our method does not only improve translation quality but also outperforms similar methods previously applied to the same task .
CL	D14-1025	1	pa	secondary	motivation_background	motivation	none	none	2	1	info-required	Sentence level evaluation in MT has turned out far more difficult than corpus level evaluation .	Existing sentence level metrics employ a limited set of features , most of which are rather sparse at the sentence level , and their intricate models are rarely trained for ranking .
